course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
408118,Marvelous Logo Design,20,Paid,91,5,13,All Levels,0.98,1.5,30-01-2015,2015,1,Graphic Design,1820
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",20,Paid,91,10,21,Beginner Level,0.98,1.5,12-05-2017,2017,5,Graphic Design,1820
559046,Basic Graphic Design for PowerPoint,20,Paid,88,8,14,All Levels,0.98,1,26-07-2015,2015,7,Graphic Design,1760
108384,How to Make a Custom Graphic,20,Paid,87,8,8,Expert Level,0.98,1,24-10-2013,2013,10,Graphic Design,1740
222976,Create Kindle eBook Covers with PowerPoint,30,Paid,87,7,23,All Levels,0.3,2,17-06-2014,2014,6,Graphic Design,2610
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,30,Paid,86,2,18,Beginner Level,0.18,1.5,20-04-2017,2017,4,Graphic Design,2580
586680,Mestres do Photoshop,30,Paid,86,18,52,All Levels,0.52,5.5,21-08-2015,2015,8,Graphic Design,2580
303042,Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,20,Paid,86,10,78,Beginner Level,0.3,6,13-02-2015,2015,2,Graphic Design,1720
496430,Infographic Design: How To Create Your Own Infographic,20,Paid,84,8,13,All Levels,0.28,2,12-05-2015,2015,5,Graphic Design,1680
1046540,How to draw professional manga artwork by Punix,35,Paid,83,3,17,All Levels,0.81,1.5,17-04-2017,2017,4,Graphic Design,2905
546124,Drawing Anime & Manga Style,25,Paid,82,5,40,All Levels,0.55,8,10-07-2015,2015,7,Graphic Design,2050
74782,How To Create Amazing YouTube Custom Thumbnail Images,25,Paid,78,6,16,Beginner Level,0.95,1.5,29-09-2013,2013,9,Graphic Design,1950
1019552,Drawing and paint  hot girl with photoshop,35,Paid,74,1,11,Beginner Level,0.61,1.5,24-11-2016,2016,11,Graphic Design,2590
206592,:::Beginners Guide To Creating Amazing Images with Canva:::,25,Paid,72,5,17,Beginner Level,0.8,1,29-04-2014,2014,4,Graphic Design,1800
