course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
823494,Comment jouer du Pianoforte,100,Paid,172,2,41,All Levels,0.2,3,02-05-2016,2016,5,Musical Instruments,17200
743634,Piano With Willie: Blues n' Boogie Vol. 1,40,Paid,172,26,15,All Levels,0.75,2.5,13-04-2016,2016,4,Musical Instruments,6880
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",20,Paid,169,3,16,Beginner Level,0.49,2,21-10-2013,2013,10,Musical Instruments,3380
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,50,Paid,164,0,20,All Levels,0.88,2,15-04-2015,2015,4,Musical Instruments,8200
139790,Bending the blue notes to give you killer sound on harmonica,35,Paid,162,3,14,All Levels,0.8,2,02-03-2014,2014,3,Musical Instruments,5670
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",75,Paid,158,17,59,All Levels,0.39,2.5,28-07-2014,2014,7,Musical Instruments,11850
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",50,Paid,156,4,62,All Levels,0.26,3,22-09-2015,2015,9,Musical Instruments,7800
331970,Learn Oud 1 (No Prior Music Knowledge Required!),20,Paid,153,27,38,Intermediate Level,0.57,3.5,10-09-2015,2015,9,Musical Instruments,3060
1105904,Learn How To Play 25 Classic Hip Hop Songs,25,Paid,153,9,27,All Levels,1,2.5,13-02-2017,2017,2,Musical Instruments,3825
644654,Learn Basics of South Indian Carnatic Flute - Level 2,180,Paid,152,21,91,All Levels,0.02,4.5,03-03-2016,2016,3,Musical Instruments,27360
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,30,Paid,151,1,5,All Levels,0.02,0.55,16-10-2014,2014,10,Musical Instruments,4530
